Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
VM id: 495 added to a waiting queue
Amount in a waiting queue: 512

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 576 added to a waiting queue
Amount in a waiting queue: 513

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 496 added to a waiting queue
Amount in a waiting queue: 514

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 267 added to a waiting queue
Amount in a waiting queue: 515

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 50 added to a waiting queue
Amount in a waiting queue: 516

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 123 added to a waiting queue
Amount in a waiting queue: 517

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 209 added to a waiting queue
Amount in a waiting queue: 518

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 502 added to a waiting queue
Amount in a waiting queue: 519

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 377 added to a waiting queue
Amount in a waiting queue: 520

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 492 added to a waiting queue
Amount in a waiting queue: 521

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 161 added to a waiting queue
Amount in a waiting queue: 522

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 144 added to a waiting queue
Amount in a waiting queue: 523

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 222 added to a waiting queue
Amount in a waiting queue: 524

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 424 added to a waiting queue
Amount in a waiting queue: 525

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 82 added to a waiting queue
Amount in a waiting queue: 526

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 233 added to a waiting queue
Amount in a waiting queue: 527

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 517 added to a waiting queue
Amount in a waiting queue: 528

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 51 added to a waiting queue
Amount in a waiting queue: 529

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 36 added to a waiting queue
Amount in a waiting queue: 530

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 38 added to a waiting queue
Amount in a waiting queue: 531

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 394 added to a waiting queue
Amount in a waiting queue: 532

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 420 added to a waiting queue
Amount in a waiting queue: 533

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 164 added to a waiting queue
Amount in a waiting queue: 534

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 485 added to a waiting queue
Amount in a waiting queue: 535

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 470 added to a waiting queue
Amount in a waiting queue: 536

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 85 added to a waiting queue
Amount in a waiting queue: 537

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 383 added to a waiting queue
Amount in a waiting queue: 538

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 453 added to a waiting queue
Amount in a waiting queue: 539

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 212 added to a waiting queue
Amount in a waiting queue: 540

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 510 added to a waiting queue
Amount in a waiting queue: 541

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 179 added to a waiting queue
Amount in a waiting queue: 542

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 352 added to a waiting queue
Amount in a waiting queue: 543

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 271 added to a waiting queue
Amount in a waiting queue: 544

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 254 added to a waiting queue
Amount in a waiting queue: 545

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 7 added to a waiting queue
Amount in a waiting queue: 546

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 472 added to a waiting queue
Amount in a waiting queue: 547

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 549 added to a waiting queue
Amount in a waiting queue: 548

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 125 added to a waiting queue
Amount in a waiting queue: 549

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 447 added to a waiting queue
Amount in a waiting queue: 550

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 474 added to a waiting queue
Amount in a waiting queue: 551

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 590 added to a waiting queue
Amount in a waiting queue: 552

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 422 added to a waiting queue
Amount in a waiting queue: 553

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 365 added to a waiting queue
Amount in a waiting queue: 554

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 482 added to a waiting queue
Amount in a waiting queue: 555

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 515 added to a waiting queue
Amount in a waiting queue: 556

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 594 added to a waiting queue
Amount in a waiting queue: 557

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 401 added to a waiting queue
Amount in a waiting queue: 558

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 392 added to a waiting queue
Amount in a waiting queue: 559

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 187 added to a waiting queue
Amount in a waiting queue: 560

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 14 added to a waiting queue
Amount in a waiting queue: 561

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 351 added to a waiting queue
Amount in a waiting queue: 562

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 412 added to a waiting queue
Amount in a waiting queue: 563

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 568 added to a waiting queue
Amount in a waiting queue: 564

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 72 added to a waiting queue
Amount in a waiting queue: 565

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 540 added to a waiting queue
Amount in a waiting queue: 566

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 174 added to a waiting queue
Amount in a waiting queue: 567

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 480 added to a waiting queue
Amount in a waiting queue: 568

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 363 added to a waiting queue
Amount in a waiting queue: 569

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 371 added to a waiting queue
Amount in a waiting queue: 570

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 186 added to a waiting queue
Amount in a waiting queue: 571

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 263 added to a waiting queue
Amount in a waiting queue: 572

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 458 added to a waiting queue
Amount in a waiting queue: 573

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 373 added to a waiting queue
Amount in a waiting queue: 574

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 416 added to a waiting queue
Amount in a waiting queue: 575

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 152 added to a waiting queue
Amount in a waiting queue: 576

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 101 added to a waiting queue
Amount in a waiting queue: 577

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 175 added to a waiting queue
Amount in a waiting queue: 578

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 228 added to a waiting queue
Amount in a waiting queue: 579

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 435 added to a waiting queue
Amount in a waiting queue: 580

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 244 added to a waiting queue
Amount in a waiting queue: 581

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 512 added to a waiting queue
Amount in a waiting queue: 582

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 563 added to a waiting queue
Amount in a waiting queue: 583

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 119 added to a waiting queue
Amount in a waiting queue: 584

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 567 added to a waiting queue
Amount in a waiting queue: 585

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 278 added to a waiting queue
Amount in a waiting queue: 586

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 198 added to a waiting queue
Amount in a waiting queue: 587

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 374 added to a waiting queue
Amount in a waiting queue: 588

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 349 added to a waiting queue
Amount in a waiting queue: 589

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 410 added to a waiting queue
Amount in a waiting queue: 590

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 225 added to a waiting queue
Amount in a waiting queue: 591

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 288 added to a waiting queue
Amount in a waiting queue: 592

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 483 added to a waiting queue
Amount in a waiting queue: 593

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 343 added to a waiting queue
Amount in a waiting queue: 594

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 226 added to a waiting queue
Amount in a waiting queue: 595

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 308 added to a waiting queue
Amount in a waiting queue: 596

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 433 added to a waiting queue
Amount in a waiting queue: 597

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 348 added to a waiting queue
Amount in a waiting queue: 598

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 332 added to a waiting queue
Amount in a waiting queue: 599

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 581 added to a waiting queue
Amount in a waiting queue: 600
	Send 49532.78043892328/49532.78043892328
	Time 17.0/17.0
	Clock 17.1/0.10000000000000142
	BW 2913.692966995487/22.763226304652243
	Send 99694.21572422929/149226.99616315257
	Time 17.0/34.0
	Clock 34.1/17.1
	BW 5864.365630837017/45.8153564909142
	Send 134459.40965520573/283686.4058183583
	Time 17.0/51.0
	Clock 51.1/34.1
	BW 7909.377038541514/61.792008113605576
	Send 79131.65991667194/362818.0657350302
	Time 17.0/68.0
	Clock 68.1/51.099999999999994
	BW 4654.803524510114/36.36565253523526
	Send 129815.64411465933/492633.70984968956
	Time 17.0/85.0
	Clock 85.1/68.1
	BW 7636.214359685843/59.65792468504565
Ended
	Send 31654.290150310437/524288.0
	Time 6.161996507683169/91.16199650768317
	Clock 91.26199650768316/85.1
	BW 5137.018515158497/40.13295714967576
	Send 55675.02460729756/55675.02460729756
	Time 10.8380034923/10.8380034923
	Clock 102.09999999998317/91.26199650768316
	BW 5137.018515158497/40.13295714967576
	Send 44926.353924368144/100601.3785316657
	Time 17.0/27.8380034923
	Clock 119.09999999998317/102.09999999998317
	BW 2642.72670143342/20.646302354948595
	Send 95118.43434447481/195719.81287614052
	Time 17.0/44.838003492300004
	Clock 136.09999999998317/119.09999999998317
	BW 5595.202020263224/43.712515783306436
	Send 34041.156744410866/229760.9696205514
	Time 17.0/61.838003492300004
	Clock 153.09999999998317/136.09999999998317
	BW 2002.4209849653453/15.64391394504176
	Send 28634.90430179135/258395.87392234273
	Time 17.0/78.8380034923
	Clock 170.09999999998317/153.09999999998317
	BW 1684.4061353994912/13.159422932808525
	Send 119404.29501650263/377800.16893884534
	Time 17.0/95.8380034923
	Clock 187.09999999998317/170.09999999998317
	BW 7023.782059794272/54.87329734214275
	Send 84418.87461890397/462219.0435577493
	Time 17.0/112.8380034923
	Clock 204.09999999998317/187.09999999998317
	BW 4965.816154053175/38.79543870354043
	Send 14118.905328858671/476337.94888660795
	Time 17.0/129.8380034923
	Clock 221.09999999998317/204.09999999998317
	BW 830.5238428740395/6.488467522453433
Ended
	Send 47950.05111339205/524288.0
	Time 14.273248410922308/144.11125190322232
	Clock 235.3732484109055/221.09999999998317
	BW 3359.4350587144036/26.245586396206278
	Send 9160.344884827751/9160.344884827751
	Time 2.7267515891/2.7267515891
	Clock 238.10000000000548/235.3732484109055
	BW 3359.4350587144036/26.245586396206278
	Send 89065.13385129657/98225.47873612432
	Time 17.0/19.7267515891
	Clock 255.10000000000548/238.10000000000548
	BW 5239.125520664505/40.93066813019144
	Send 16081.477512223628/114306.95624834795
	Time 17.0/36.726751589100004
	Clock 272.1000000000055/255.10000000000548
	BW 945.9692654249193/7.390384886132182
	Send 93921.26098253447/208228.21723088244
	Time 17.0/53.726751589100004
	Clock 289.1000000000055/272.1000000000055
	BW 5524.780057796145/43.162344201532385
	Send 99458.05471098062/307686.27194186306
	Time 17.0/70.7267515891
	Clock 306.1000000000055/289.1000000000055
	BW 5850.473806528272/45.70682661350212
	Send 27116.700863132024/334802.9728049951
	Time 17.0/87.7267515891
	Clock 323.1000000000055/306.1000000000055
	BW 1595.100050772472/12.461719146659938
	Send 113149.20067481411/447952.1734798092
	Time 17.0/104.7267515891
	Clock 340.1000000000055/323.1000000000055
	BW 6655.835333812595/51.9987135454109
	Send 62419.92887307784/510372.10235288704
	Time 17.0/121.7267515891
	Clock 357.1000000000055/340.1000000000055
	BW 3671.7605219457555/28.685629077701215
Ended
	Send 13915.897647112957/524288.0
	Time 1.7188698935867406/123.44562148268675
	Clock 358.8188698935922/357.1000000000055
	BW 8095.957523623186/63.24966815330614
	Send 123715.38025437384/123715.38025437384
	Time 15.2811301064/15.2811301064
	Clock 374.09999999999224/358.81886989359225
	BW 8095.957523623186/63.24966815330614
	Send 113364.21483905458/237079.59509342842
	Time 17.0/32.2811301064
	Clock 391.09999999999224/374.09999999999224
	BW 6668.48322582674/52.097525201771404
	Send 85251.4822858116/322331.07737924
	Time 17.0/49.2811301064
	Clock 408.09999999999224/391.09999999999224
	BW 5014.7930756359765/39.178070903406066
	Send 139013.00864657504/461344.08602581505
	Time 17.0/66.2811301064
	Clock 425.09999999999224/408.09999999999224
	BW 8177.235802739709/63.88465470890397
Ended
	Send 62943.91397418495/524288.0
	Time 10.907202237457225/77.18833234385723
	Clock 436.00720223744946/425.09999999999224
	BW 5770.857879395014/45.084827182773545
	Send 35160.66997586052/35160.66997586052
	Time 6.0927977626/6.0927977626
	Clock 442.1000000000495/436.00720223744946
	BW 5770.857879395014/45.084827182773545
	Send 100527.02117404628/135687.6911499068
	Time 17.0/23.0927977626
	Clock 459.1000000000495/442.1000000000495
	BW 5913.354186708605/46.19807958366098
	Send 123194.45307446913/258882.14422437595
	Time 17.0/40.0927977626
	Clock 476.1000000000495/459.1000000000495
	BW 7246.732533792302/56.61509792025236
	Send 122123.80446997216/381005.9486943481
	Time 17.0/57.0927977626
	Clock 493.1000000000495/476.1000000000495
	BW 7183.753204116009/56.12307190715632
	Send 43454.65463644564/424460.60333079373
	Time 17.0/74.0927977626
	Clock 510.1000000000495/493.1000000000495
	BW 2556.1561550850374/19.969969961601855
	Send 37807.92653338374/462268.52986417746
	Time 17.0/91.0927977626
	Clock 527.1000000000495/510.1000000000495
	BW 2223.9956784343376/17.374966237768263
Ended
	Send 62019.47013582254/524288.0
	Time 11.242693280722829/102.33549104332283
	Clock 538.3426932807723/527.1000000000495
	BW 5516.424631290405/43.09706743195629
	Send 31759.74859568863/31759.74859568863
	Time 5.7573067192/5.7573067192
	Clock 544.0999999999723/538.3426932807723
	BW 5516.424631290405/43.09706743195629
	Send 5562.942564385174/37322.6911600738
	Time 17.0/22.7573067192
	Clock 561.0999999999723/544.0999999999723
	BW 327.23191555206904/2.5564993402505394
	Send 124276.31587359248/161599.00703366628
	Time 17.0/39.7573067192
	Clock 578.0999999999723/561.0999999999723
	BW 7310.371521976028/57.11227751543772
	Send 80232.94284130298/241831.94987496926
	Time 17.0/56.7573067192
	Clock 595.0999999999723/578.0999999999723
	BW 4719.584873017822/36.871756820451736
	Send 82937.78196100393/324769.7318359732
	Time 17.0/73.7573067192
	Clock 612.0999999999723/595.0999999999723
	BW 4878.6930565296425/38.11478950413783
	Send 25122.640687039566/349892.3725230128
	Time 17.0/90.7573067192
	Clock 629.0999999999723/612.0999999999723
	BW 1477.8023933552686/11.545331198088036
	Send 114880.94368629206/464773.31620930484
	Time 17.0/107.7573067192
	Clock 646.0999999999723/629.0999999999723
	BW 6757.702569781885/52.79455132642098
Ended
	Send 59514.683790695155/524288.0
	Time 8.330929861354639/116.08823658055464
	Clock 654.430929861327/646.0999999999723
	BW 7143.822452133555/55.8111129072934
	Send 61930.29789596562/61930.29789596562
	Time 8.6690701387/8.6690701387
	Clock 663.100000000027/654.430929861327
	BW 7143.822452133555/55.8111129072934
	Send 107782.76691630545/169713.06481227107
	Time 17.0/25.6690701387
	Clock 680.100000000027/663.100000000027
	BW 6340.162759782674/49.53252156080214
	Send 27001.677245361003/196714.74205763207
	Time 17.0/42.6690701387
	Clock 697.100000000027/680.100000000027
	BW 1588.3339556094706/12.40885902819899
	Send 55050.2782343989/251765.02029203097
	Time 17.0/59.6690701387
	Clock 714.100000000027/697.100000000027
	BW 3238.251660846994/25.29884110036714
	Send 2724.9712624575786/254489.99155448854
	Time 17.0/76.6690701387
	Clock 731.100000000027/714.100000000027
	BW 160.29242720338698/1.2522845875264608
	Send 100922.58916179526/355412.5807162838
	Time 17.0/93.6690701387
	Clock 748.100000000027/731.100000000027
	BW 5936.622891870309/46.37986634273679
	Send 106328.29436156288/461740.8750778467
	Time 17.0/110.6690701387
	Clock 765.100000000027/748.100000000027
	BW 6254.6055506801695/48.864105864688824
Ended
	Send 62547.12492215331/524288.0
	Time 9.748929966135/120.41800010483499
	Clock 774.848929966162/765.100000000027
	BW 6415.793850137827/50.12338945420177
	Send 46521.37052977272/46521.37052977272
	Time 7.2510700338/7.2510700338
	Clock 782.0999999999619/774.8489299661619
	BW 6415.793850137827/50.12338945420177
	Send 100270.94689808862/146792.31742786133
	Time 17.0/24.251070033799998
	Clock 799.0999999999619/782.0999999999619
	BW 5898.290994005212/46.08039839066572
	Send 75582.70453993243/222375.02196779376
	Time 17.0/41.2510700338
	Clock 816.0999999999619/799.0999999999619
	BW 4446.041443525437/34.73469877754248
	Send 139123.7735744645/361498.79554225825
	Time 17.0/58.2510700338
	Clock 833.0999999999619/816.0999999999619
	BW 8183.751386733205/63.93555770885317
	Send 38381.17232227128/399879.9678645295
	Time 17.0/75.2510700338
	Clock 850.0999999999619/833.0999999999619
	BW 2257.716018957134/17.63840639810261
	Send 76527.05164074434/476407.01950527384
	Time 17.0/92.2510700338
	Clock 867.0999999999619/850.0999999999619
	BW 4501.591272984961/35.168681820195005
Ended
	Send 47880.98049472616/524288.0
	Time 15.08235346898829/107.33342350278829
	Clock 882.1823534689503/867.0999999999619
	BW 3174.6358811426244/24.801842821426753
	Send 6087.829484661282/6087.829484661282
	Time 1.917646531/1.917646531
	Clock 884.0999999999501/882.1823534689502
	BW 3174.6358811426244/24.801842821426753
	Send 123725.77647561932/129813.6059602806
	Time 17.0/18.917646531
	Clock 901.0999999999501/884.0999999999501
	BW 7277.986851507019/56.85927227739859
	Send 105244.15426025457/235057.76022053516
	Time 17.0/35.917646531
	Clock 918.0999999999501/901.0999999999501
	BW 6190.832603544386/48.365879715190516
	Send 41905.93427871568/276963.69449925085
	Time 17.0/52.917646531
	Clock 935.0999999999501/918.0999999999501
	BW 2465.0549575715104/19.258241856027425
	Send 50949.382546962675/327913.07704621356
	Time 17.0/69.917646531
	Clock 952.0999999999501/935.0999999999501
	BW 2997.02250276251/23.41423830283211
	Send 107210.83073215847/435123.90777837206
	Time 17.0/86.917646531
	Clock 969.0999999999501/952.0999999999501
	BW 6306.519454832851/49.26968324088165
Ended
	Send 89164.09222162794/524288.0
	Time 11.473370925166112/98.39101745616611
	Clock 980.5733709251163/969.0999999999501
	BW 7771.39454508981/60.71401988351414
	Send 42949.615045412604/42949.615045412604
	Time 5.5266290749/5.5266290749
	Clock 986.1000000000163/980.5733709251163
	BW 7771.39454508981/60.71401988351414
	Send 54764.53074927274/97714.14579468535
	Time 17.0/22.5266290749
	Clock 1003.1000000000163/986.1000000000163
	BW 3221.4429852513376/25.167523322276075
	Send 19754.783570851607/117468.92936553695
	Time 17.0/39.5266290749
	Clock 1020.1000000000163/1003.1000000000163
	BW 1162.0460924030358/9.078485096898717
	Send 27661.670960927564/145130.6003264645
	Time 17.0/56.5266290749
	Clock 1037.1000000000163/1020.1000000000163
	BW 1627.1571153486802/12.712164963661564
	Send 66310.08506361593/211440.68539008044
	Time 17.0/73.5266290749
	Clock 1054.1000000000163/1037.1000000000163
	BW 3900.5932390362314/30.473384679970557
	Send 109789.02603885648/321229.7114289369
	Time 17.0/90.5266290749
	Clock 1071.1000000000163/1054.1000000000163
	BW 6458.178002285676/50.45451564285684
	Send 66214.77363644056/387444.4850653775
	Time 17.0/107.5266290749
	Clock 1088.1000000000163/1071.1000000000163
	BW 3894.9866844965036/30.429583472628934
	Send 100086.58024886405/487531.06531424157
	Time 17.0/124.5266290749
	Clock 1105.1000000000163/1088.1000000000163
	BW 5887.445896992002/45.99567107025002
Ended
	Send 36756.93468575843/524288.0
	Time 4.6779089845735085/129.20453805947352
	Clock 1109.7779089845899/1105.1000000000163
	BW 7857.556614926233/61.387161054111196
	Send 96821.52776777938/96821.52776777938
	Time 12.3220910154/12.3220910154
	Clock 1122.0999999999897/1109.7779089845897
	BW 7857.556614926233/61.387161054111196
	Send 107366.5132966033/204188.04106438268
	Time 17.0/29.322091015399998
	Clock 1139.0999999999897/1122.0999999999897
	BW 6315.6772527413705/49.34122853704196
	Send 69296.78191248782/273484.82297687046
	Time 17.0/46.3220910154
	Clock 1156.0999999999897/1139.0999999999897
	BW 4076.2812889698716/31.845947570077122
	Send 110345.88580211953/383830.70877898997
	Time 17.0/63.3220910154
	Clock 1173.0999999999897/1156.0999999999897
	BW 6490.934458948208/50.710425460532875
	Send 111251.77184012385/495082.48061911383
	Time 17.0/80.32209101539999
	Clock 1190.0999999999897/1173.0999999999897
	BW 6544.221872948462/51.12673338240986
Ended
	Send 29205.519380886166/524288.0
	Time 3.889405815682377/84.21149683108237
	Clock 1193.989405815672/1190.0999999999897
	BW 7508.992572368589/58.6640044716296
	Send 98447.35434924753/98447.35434924753
	Time 13.1105941843/13.1105941843
	Clock 1207.099999999972/1193.989405815672
	BW 7508.992572368589/58.6640044716296
	Send 138707.96287173347/237155.317220981
	Time 17.0/30.1105941843
	Clock 1224.099999999972/1207.099999999972
	BW 8159.29193363138/63.744468231495155
	Send 38557.98620977081/275713.3034307518
	Time 17.0/47.1105941843
	Clock 1241.099999999972/1224.099999999972
	BW 2268.116835868871/17.719662780225555
	Send 88541.3634685878/364254.6668993396
	Time 17.0/64.1105941843
	Clock 1258.099999999972/1241.099999999972
	BW 5208.315498152224/40.68996482931425
	Send 99557.81325709679/463812.4801564364
	Time 17.0/81.1105941843
	Clock 1275.099999999972/1258.099999999972
	BW 5856.341956299811/45.75267153359227
	Send 16270.629590754874/480083.10974719125
	Time 17.0/98.1105941843
	Clock 1292.099999999972/1275.099999999972
	BW 957.0958582796984/7.477311392810144
Ended
	Send 44204.89025280875/524288.0
	Time 14.332577076372482/112.44317126067249
	Clock 1306.4325770763444/1292.099999999972
	BW 3084.224840882337/24.095506569393258
	Send 8226.93204241453/8226.93204241453
	Time 2.6674229237/2.6674229237
	Clock 1309.1000000000445/1306.4325770763444
	BW 3084.224840882337/24.095506569393258
	Send 133503.9734175288/141730.90545994331
	Time 17.0/19.6674229237
	Clock 1326.1000000000445/1309.1000000000445
	BW 7853.1749069134585/61.352928960261394
	Send 59780.37622183142/201511.28168177474
	Time 17.0/36.6674229237
	Clock 1343.1000000000445/1326.1000000000445
	BW 3516.4927189312602/27.47259936665047
	Send 123717.63237508961/325228.91405686433
	Time 17.0/53.6674229237
	Clock 1360.1000000000445/1343.1000000000445
	BW 7277.507786769977/56.85552958414045
	Send 119308.25379910928/444537.1678559736
	Time 17.0/70.6674229237
	Clock 1377.1000000000445/1360.1000000000445
	BW 7018.132576418193/54.82916075326713
	Send 33886.83986466581/478424.0077206394
	Time 17.0/87.6674229237
	Clock 1394.1000000000445/1377.1000000000445
	BW 1993.34352145093/15.57299626133539
Ended
	Send 45863.992279360595/524288.0
	Time 10.953871833372197/98.6212947570722
	Clock 1405.0538718334167/1394.1000000000445
	BW 4187.011951302078/32.711030869547486
	Send 25315.21089265832/25315.21089265832
	Time 6.0461281666/6.0461281666
	Clock 1411.1000000000167/1405.0538718334167
	BW 4187.011951302078/32.711030869547486
	Send 102352.54914352624/127667.76003618455
	Time 17.0/23.0461281666
	Clock 1428.1000000000167/1411.1000000000167
	BW 6020.738184913308/47.03701706963522
	Send 36943.69315478832/164611.45319097288
	Time 17.0/40.0461281666
	Clock 1445.1000000000167/1428.1000000000167
	BW 2173.1584208699014/16.977800163046105
	Send 61393.0042640219/226004.4574549948
	Time 17.0/57.0461281666
	Clock 1462.1000000000167/1445.1000000000167
	BW 3611.3531920012883/28.213696812510065
	Send 81810.80697394695/307815.26442894177
	Time 17.0/74.0461281666
	Clock 1479.1000000000167/1462.1000000000167
	BW 4812.400410232173/37.596878204938854
	Send 78155.56490804427/385970.82933698606
	Time 17.0/91.0461281666
	Clock 1496.1000000000167/1479.1000000000167
	BW 4597.386171061427/35.9170794614174
	Send 129823.62550494407/515794.4548419301
	Time 17.0/108.0461281666
	Clock 1513.1000000000167/1496.1000000000167
	BW 7636.6838532320035/59.66159260337503
Ended
	Send 8493.545158069872/524288.0
	Time 1.8471113339182803/109.89323950051828
	Clock 1514.947111333935/1513.1000000000167
	BW 4598.2854428446935/35.92410502222417
	Send 69677.30737037398/69677.30737037398
	Time 15.1528886661/15.1528886661
	Clock 1530.100000000035/1514.947111333935
	BW 4598.2854428446935/35.92410502222417
	Send 131655.56040770153/201332.8677780755
	Time 17.0/32.1528886661
	Clock 1547.100000000035/1530.100000000035
	BW 7744.444729864796/60.503474452068716
	Send 119373.40903084564/320706.27680892113
	Time 17.0/49.1528886661
	Clock 1564.100000000035/1547.100000000035
	BW 7021.965237108567/54.85910341491068
	Send 81744.45210607126/402450.7289149924
	Time 17.0/66.1528886661
	Clock 1581.100000000035/1564.100000000035
	BW 4808.497182710074/37.566384239922456
Ended
	Send 121837.27108500758/524288.0
	Time 15.83367875552936/81.98656742162936
	Clock 1596.9336787555642/1581.100000000035
	BW 7694.81767100145/60.11576305469883
	Send 8974.629321473521/8974.629321473521
	Time 1.1663212444/1.1663212444
	Clock 1598.0999999999644/1596.9336787555644
	BW 7694.81767100145/60.11576305469883
	Send 115911.18227649308/124885.8115979666
	Time 17.0/18.1663212444
	Clock 1615.0999999999644/1598.0999999999644
	BW 6818.304839793711/53.26800656088837
	Send 125114.865533681/250000.6771316476
	Time 17.0/35.166321244399995
	Clock 1632.0999999999644/1615.0999999999644
	BW 7359.697972569471/57.49764041069899
	Send 135459.53277753314/385460.20990918076
	Time 17.0/52.166321244399995
	Clock 1649.0999999999644/1632.0999999999644
	BW 7968.207810443126/62.25162351908692
	Send 99711.75295450864/485171.9628636894
	Time 17.0/69.1663212444
	Clock 1666.0999999999644/1649.0999999999644
	BW 5865.397232618156/45.82341587982934
Ended
