Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #202 has been created in Datacenter #2, Host #110
0.1: Broker1: VM #147 has been created in Datacenter #2, Host #110
0.1: Broker1: VM #175 has been created in Datacenter #2, Host #110
0.1: Broker1: VM #566 has been created in Datacenter #2, Host #110
0.1: Broker1: VM #183 has been created in Datacenter #2, Host #111
0.1: Broker1: VM #263 has been created in Datacenter #2, Host #111
0.1: Broker1: VM #411 has been created in Datacenter #2, Host #111
0.1: Broker1: VM #332 has been created in Datacenter #2, Host #111
0.1: Broker1: VM #545 has been created in Datacenter #2, Host #112
0.1: Broker1: VM #572 has been created in Datacenter #2, Host #112
0.1: Broker1: VM #383 has been created in Datacenter #2, Host #112
0.1: Broker1: VM #269 has been created in Datacenter #2, Host #112
0.1: Broker1: VM #208 has been created in Datacenter #2, Host #113
0.1: Broker1: VM #77 has been created in Datacenter #2, Host #113
0.1: Broker1: VM #172 has been created in Datacenter #2, Host #113
0.1: Broker1: VM #376 has been created in Datacenter #2, Host #113
0.1: Broker1: VM #42 has been created in Datacenter #2, Host #114
0.1: Broker1: VM #261 has been created in Datacenter #2, Host #114
0.1: Broker1: VM #86 has been created in Datacenter #2, Host #114
0.1: Broker1: VM #275 has been created in Datacenter #2, Host #114
0.1: Broker1: VM #179 has been created in Datacenter #2, Host #115
0.1: Broker1: VM #35 has been created in Datacenter #2, Host #115
0.1: Broker1: VM #165 has been created in Datacenter #2, Host #115
0.1: Broker1: VM #471 has been created in Datacenter #2, Host #115
0.1: Broker1: VM #310 has been created in Datacenter #2, Host #116
0.1: Broker1: VM #182 has been created in Datacenter #2, Host #116
0.1: Broker1: VM #474 has been created in Datacenter #2, Host #116
0.1: Broker1: VM #27 has been created in Datacenter #2, Host #116
0.1: Broker1: VM #281 has been created in Datacenter #2, Host #117
0.1: Broker1: VM #124 has been created in Datacenter #2, Host #117
0.1: Broker1: VM #185 has been created in Datacenter #2, Host #117
0.1: Broker1: VM #359 has been created in Datacenter #2, Host #117
0.1: Broker1: VM #1 has been created in Datacenter #2, Host #118
0.1: Broker1: VM #512 has been created in Datacenter #2, Host #118
0.1: Broker1: VM #374 has been created in Datacenter #2, Host #118
0.1: Broker1: VM #284 has been created in Datacenter #2, Host #118
0.1: Broker1: VM #336 has been created in Datacenter #2, Host #119
0.1: Broker1: VM #283 has been created in Datacenter #2, Host #119
0.1: Broker1: VM #597 has been created in Datacenter #2, Host #119
0.1: Broker1: VM #93 has been created in Datacenter #2, Host #119
0.1: Broker1: VM #113 has been created in Datacenter #2, Host #120
0.1: Broker1: VM #141 has been created in Datacenter #2, Host #120
0.1: Broker1: VM #366 has been created in Datacenter #2, Host #120
0.1: Broker1: VM #5 has been created in Datacenter #2, Host #120
0.1: Broker1: VM #431 has been created in Datacenter #2, Host #121
0.1: Broker1: VM #379 has been created in Datacenter #2, Host #121
0.1: Broker1: VM #576 has been created in Datacenter #2, Host #121
0.1: Broker1: VM #570 has been created in Datacenter #2, Host #121
0.1: Broker1: VM #584 has been created in Datacenter #2, Host #122
0.1: Broker1: VM #43 has been created in Datacenter #2, Host #122
0.1: Broker1: VM #161 has been created in Datacenter #2, Host #122
0.1: Broker1: VM #496 has been created in Datacenter #2, Host #122
0.1: Broker1: VM #239 has been created in Datacenter #2, Host #123
0.1: Broker1: VM #556 has been created in Datacenter #2, Host #123
0.1: Broker1: VM #222 has been created in Datacenter #2, Host #123
0.1: Broker1: VM #148 has been created in Datacenter #2, Host #123
0.1: Broker1: VM #3 has been created in Datacenter #2, Host #124
0.1: Broker1: VM #212 has been created in Datacenter #2, Host #124
0.1: Broker1: VM #568 has been created in Datacenter #2, Host #124
0.1: Broker1: VM #119 has been created in Datacenter #2, Host #124
0.1: Broker1: VM #360 has been created in Datacenter #2, Host #125
0.1: Broker1: VM #71 has been created in Datacenter #2, Host #125
0.1: Broker1: VM #231 has been created in Datacenter #2, Host #125
0.1: Broker1: VM #96 has been created in Datacenter #2, Host #125
0.1: Broker1: VM #552 has been created in Datacenter #2, Host #126
0.1: Broker1: VM #44 has been created in Datacenter #2, Host #126
0.1: Broker1: VM #429 has been created in Datacenter #2, Host #126
0.1: Broker1: VM #286 has been created in Datacenter #2, Host #126
0.1: Broker1: VM #389 has been created in Datacenter #2, Host #127
0.1: Broker1: VM #204 has been created in Datacenter #2, Host #127
0.1: Broker1: VM #200 has been created in Datacenter #2, Host #127
0.1: Broker1: VM #65 has been created in Datacenter #2, Host #127
0.1: Broker1: VM #6 has been created in Datacenter #2, Host #128
0.1: Broker1: VM #333 has been created in Datacenter #2, Host #128
0.1: Broker1: VM #428 has been created in Datacenter #2, Host #128
0.1: Broker1: VM #482 has been created in Datacenter #2, Host #128
0.1: Broker1: VM #494 has been created in Datacenter #2, Host #129
0.1: Broker1: VM #587 has been created in Datacenter #2, Host #129
0.1: Broker1: VM #273 has been created in Datacenter #2, Host #129
0.1: Broker1: VM #582 has been created in Datacenter #2, Host #129
0.1: Broker1: VM #205 has been created in Datacenter #2, Host #130
0.1: Broker1: VM #563 has been created in Datacenter #2, Host #130
0.1: Broker1: VM #24 has been created in Datacenter #2, Host #130
0.1: Broker1: VM #49 has been created in Datacenter #2, Host #130
0.1: Broker1: VM #196 has been created in Datacenter #2, Host #131
0.1: Broker1: VM #581 has been created in Datacenter #2, Host #131
0.1: Broker1: VM #498 has been created in Datacenter #2, Host #131
0.1: Broker1: VM #110 has been created in Datacenter #2, Host #131
0.1: Broker1: VM #81 has been created in Datacenter #2, Host #132
0.1: Broker1: VM #304 has been created in Datacenter #2, Host #132
0.1: Broker1: VM #554 has been created in Datacenter #2, Host #132
0.1: Broker1: VM #168 has been created in Datacenter #2, Host #132
0.1: Broker1: VM #226 has been created in Datacenter #2, Host #133
0.1: Broker1: VM #532 has been created in Datacenter #2, Host #133
0.1: Broker1: VM #543 has been created in Datacenter #2, Host #133
0.1: Broker1: VM #511 has been created in Datacenter #2, Host #133
0.1: Broker1: VM #520 has been created in Datacenter #2, Host #134
0.1: Broker1: VM #52 has been created in Datacenter #2, Host #134
0.1: Broker1: VM #14 has been created in Datacenter #2, Host #134
0.1: Broker1: VM #211 has been created in Datacenter #2, Host #134
0.1: Broker1: VM #152 has been created in Datacenter #2, Host #135
0.1: Broker1: VM #342 has been created in Datacenter #2, Host #135
0.1: Broker1: VM #307 has been created in Datacenter #2, Host #135
0.1: Broker1: VM #61 has been created in Datacenter #2, Host #135
0.1: Broker1: VM #219 has been created in Datacenter #2, Host #136
0.1: Broker1: VM #156 has been created in Datacenter #2, Host #136
0.1: Broker1: VM #341 has been created in Datacenter #2, Host #136
0.1: Broker1: VM #303 has been created in Datacenter #2, Host #136
0.1: Broker1: VM #8 has been created in Datacenter #2, Host #137
0.1: Broker1: VM #488 has been created in Datacenter #2, Host #137
0.1: Broker1: VM #551 has been created in Datacenter #2, Host #137
0.1: Broker1: VM #430 has been created in Datacenter #2, Host #137
0.1: Broker1: VM #132 has been created in Datacenter #2, Host #138
0.1: Broker1: VM #293 has been created in Datacenter #2, Host #138
0.1: Broker1: VM #369 has been created in Datacenter #2, Host #138
0.1: Broker1: VM #236 has been created in Datacenter #2, Host #138
0.1: Broker1: VM #280 has been created in Datacenter #2, Host #139
0.1: Broker1: VM #418 has been created in Datacenter #2, Host #139
0.1: Broker1: VM #10 has been created in Datacenter #2, Host #139
0.1: Broker1: VM #154 has been created in Datacenter #2, Host #139
0.1: Broker1: VM #457 has been created in Datacenter #2, Host #140
0.1: Broker1: VM #344 has been created in Datacenter #2, Host #140
0.1: Broker1: VM #388 has been created in Datacenter #2, Host #140
0.1: Broker1: VM #224 has been created in Datacenter #2, Host #140
0.1: Broker1: VM #574 has been created in Datacenter #2, Host #141
0.1: Broker1: VM #155 has been created in Datacenter #2, Host #141
0.1: Broker1: VM #452 has been created in Datacenter #2, Host #141
0.1: Broker1: VM #408 has been created in Datacenter #2, Host #141
0.1: Broker1: VM #192 has been created in Datacenter #2, Host #142
0.1: Broker1: VM #238 has been created in Datacenter #2, Host #142
0.1: Broker1: VM #363 has been created in Datacenter #2, Host #142
0.1: Broker1: VM #84 has been created in Datacenter #2, Host #142
0.1: Broker1: VM #453 has been created in Datacenter #2, Host #143
0.1: Broker1: VM #143 has been created in Datacenter #2, Host #143
0.1: Broker1: VM #296 has been created in Datacenter #2, Host #143
0.1: Broker1: VM #415 has been created in Datacenter #2, Host #143
0.1: Broker1: VM #588 has been created in Datacenter #2, Host #144
0.1: Broker1: VM #550 has been created in Datacenter #2, Host #144
0.1: Broker1: VM #50 has been created in Datacenter #2, Host #144
0.1: Broker1: VM #171 has been created in Datacenter #2, Host #144
0.1: Broker1: VM #477 has been created in Datacenter #2, Host #145
0.1: Broker1: VM #350 has been created in Datacenter #2, Host #145
0.1: Broker1: VM #315 has been created in Datacenter #2, Host #145
0.1: Broker1: VM #213 has been created in Datacenter #2, Host #145
0.1: Broker1: VM #417 has been created in Datacenter #2, Host #146
0.1: Broker1: VM #542 has been created in Datacenter #2, Host #146
0.1: Broker1: VM #365 has been created in Datacenter #2, Host #146
0.1: Broker1: VM #106 has been created in Datacenter #2, Host #146
0.1: Broker1: VM #233 has been created in Datacenter #2, Host #147
0.1: Broker1: VM #337 has been created in Datacenter #2, Host #147
0.1: Broker1: VM #530 has been created in Datacenter #2, Host #147
0.1: Broker1: VM #585 has been created in Datacenter #2, Host #147
0.1: Broker1: VM #338 has been created in Datacenter #2, Host #148
0.1: Broker1: VM #41 has been created in Datacenter #2, Host #148
0.1: Broker1: VM #564 has been created in Datacenter #2, Host #148
0.1: Broker1: VM #18 has been created in Datacenter #2, Host #148
0.1: Broker1: VM #348 has been created in Datacenter #2, Host #149
0.1: Broker1: VM #400 has been created in Datacenter #2, Host #149
0.1: Broker1: VM #504 has been created in Datacenter #2, Host #149
0.1: Broker1: VM #479 has been created in Datacenter #2, Host #149

0.1 DC id: 2: Recieved start migration message from controller
Starting the migration with vm amount: 600

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 122 added to a waiting queue
Amount in a waiting queue: 1

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 548 added to a waiting queue
Amount in a waiting queue: 2

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 216 added to a waiting queue
Amount in a waiting queue: 3

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 522 added to a waiting queue
Amount in a waiting queue: 4

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 92 added to a waiting queue
Amount in a waiting queue: 5

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 371 added to a waiting queue
Amount in a waiting queue: 6

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 508 added to a waiting queue
Amount in a waiting queue: 7

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 356 added to a waiting queue
Amount in a waiting queue: 8

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 94 added to a waiting queue
Amount in a waiting queue: 9

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 167 added to a waiting queue
Amount in a waiting queue: 10

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 25 added to a waiting queue
Amount in a waiting queue: 11

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 311 added to a waiting queue
Amount in a waiting queue: 12

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 142 added to a waiting queue
Amount in a waiting queue: 13

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 17 added to a waiting queue
Amount in a waiting queue: 14

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 89 added to a waiting queue
Amount in a waiting queue: 15

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 579 added to a waiting queue
Amount in a waiting queue: 16

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 39 added to a waiting queue
Amount in a waiting queue: 17

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 386 added to a waiting queue
Amount in a waiting queue: 18

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 437 added to a waiting queue
Amount in a waiting queue: 19

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 562 added to a waiting queue
Amount in a waiting queue: 20

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 26 added to a waiting queue
Amount in a waiting queue: 21

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 560 added to a waiting queue
Amount in a waiting queue: 22

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 91 added to a waiting queue
Amount in a waiting queue: 23

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 377 added to a waiting queue
Amount in a waiting queue: 24

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 499 added to a waiting queue
Amount in a waiting queue: 25

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 305 added to a waiting queue
Amount in a waiting queue: 26

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 70 added to a waiting queue
Amount in a waiting queue: 27

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 495 added to a waiting queue
Amount in a waiting queue: 28

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 346 added to a waiting queue
Amount in a waiting queue: 29

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 151 added to a waiting queue
Amount in a waiting queue: 30

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 339 added to a waiting queue
Amount in a waiting queue: 31

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 451 added to a waiting queue
Amount in a waiting queue: 32

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 509 added to a waiting queue
Amount in a waiting queue: 33

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 121 added to a waiting queue
Amount in a waiting queue: 34

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 69 added to a waiting queue
Amount in a waiting queue: 35

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 394 added to a waiting queue
Amount in a waiting queue: 36

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 440 added to a waiting queue
Amount in a waiting queue: 37

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 330 added to a waiting queue
Amount in a waiting queue: 38

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 489 added to a waiting queue
Amount in a waiting queue: 39

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 95 added to a waiting queue
Amount in a waiting queue: 40

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 302 added to a waiting queue
Amount in a waiting queue: 41

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 139 added to a waiting queue
Amount in a waiting queue: 42

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 540 added to a waiting queue
Amount in a waiting queue: 43

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 580 added to a waiting queue
Amount in a waiting queue: 44

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 541 added to a waiting queue
Amount in a waiting queue: 45

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 326 added to a waiting queue
Amount in a waiting queue: 46

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 170 added to a waiting queue
Amount in a waiting queue: 47

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 318 added to a waiting queue
Amount in a waiting queue: 48

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 193 added to a waiting queue
Amount in a waiting queue: 49

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 445 added to a waiting queue
Amount in a waiting queue: 50

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 144 added to a waiting queue
Amount in a waiting queue: 51

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 523 added to a waiting queue
Amount in a waiting queue: 52

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 190 added to a waiting queue
Amount in a waiting queue: 53

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 260 added to a waiting queue
Amount in a waiting queue: 54

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 203 added to a waiting queue
Amount in a waiting queue: 55

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 517 added to a waiting queue
Amount in a waiting queue: 56

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 454 added to a waiting queue
Amount in a waiting queue: 57

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 131 added to a waiting queue
Amount in a waiting queue: 58

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 334 added to a waiting queue
Amount in a waiting queue: 59

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 396 added to a waiting queue
Amount in a waiting queue: 60

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 232 added to a waiting queue
Amount in a waiting queue: 61

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 245 added to a waiting queue
Amount in a waiting queue: 62

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 521 added to a waiting queue
Amount in a waiting queue: 63

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 186 added to a waiting queue
Amount in a waiting queue: 64

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 135 added to a waiting queue
Amount in a waiting queue: 65

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 100 added to a waiting queue
Amount in a waiting queue: 66

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 557 added to a waiting queue
Amount in a waiting queue: 67

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 20 added to a waiting queue
Amount in a waiting queue: 68

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 405 added to a waiting queue
Amount in a waiting queue: 69

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 13 added to a waiting queue
Amount in a waiting queue: 70

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 480 added to a waiting queue
Amount in a waiting queue: 71

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 533 added to a waiting queue
Amount in a waiting queue: 72

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 463 added to a waiting queue
Amount in a waiting queue: 73

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 299 added to a waiting queue
Amount in a waiting queue: 74

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 48 added to a waiting queue
Amount in a waiting queue: 75

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 87 added to a waiting queue
Amount in a waiting queue: 76

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 328 added to a waiting queue
Amount in a waiting queue: 77

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 162 added to a waiting queue
Amount in a waiting queue: 78

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 475 added to a waiting queue
Amount in a waiting queue: 79

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 290 added to a waiting queue
Amount in a waiting queue: 80

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 188 added to a waiting queue
Amount in a waiting queue: 81

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 446 added to a waiting queue
Amount in a waiting queue: 82

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 473 added to a waiting queue
Amount in a waiting queue: 83

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 487 added to a waiting queue
Amount in a waiting queue: 84

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 561 added to a waiting queue
Amount in a waiting queue: 85

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 312 added to a waiting queue
Amount in a waiting queue: 86

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 469 added to a waiting queue
Amount in a waiting queue: 87

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 201 added to a waiting queue
Amount in a waiting queue: 88

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 322 added to a waiting queue
Amount in a waiting queue: 89

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 559 added to a waiting queue
Amount in a waiting queue: 90

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 460 added to a waiting queue
Amount in a waiting queue: 91

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 199 added to a waiting queue
Amount in a waiting queue: 92

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 403 added to a waiting queue
Amount in a waiting queue: 93

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 535 added to a waiting queue
Amount in a waiting queue: 94

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 325 added to a waiting queue
Amount in a waiting queue: 95

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 230 added to a waiting queue
Amount in a waiting queue: 96

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 257 added to a waiting queue
Amount in a waiting queue: 97

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 157 added to a waiting queue
Amount in a waiting queue: 98

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 129 added to a waiting queue
Amount in a waiting queue: 99

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 130 added to a waiting queue
Amount in a waiting queue: 100

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 525 added to a waiting queue
Amount in a waiting queue: 101

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 319 added to a waiting queue
Amount in a waiting queue: 102

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 434 added to a waiting queue
Amount in a waiting queue: 103

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 176 added to a waiting queue
Amount in a waiting queue: 104

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 458 added to a waiting queue
Amount in a waiting queue: 105

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 380 added to a waiting queue
Amount in a waiting queue: 106

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 466 added to a waiting queue
Amount in a waiting queue: 107

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 354 added to a waiting queue
Amount in a waiting queue: 108

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 228 added to a waiting queue
Amount in a waiting queue: 109

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 55 added to a waiting queue
Amount in a waiting queue: 110

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 577 added to a waiting queue
Amount in a waiting queue: 111

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 335 added to a waiting queue
Amount in a waiting queue: 112

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 414 added to a waiting queue
Amount in a waiting queue: 113

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 565 added to a waiting queue
Amount in a waiting queue: 114

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 419 added to a waiting queue
Amount in a waiting queue: 115

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 410 added to a waiting queue
Amount in a waiting queue: 116

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 128 added to a waiting queue
Amount in a waiting queue: 117

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 255 added to a waiting queue
Amount in a waiting queue: 118

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 320 added to a waiting queue
Amount in a waiting queue: 119

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 36 added to a waiting queue
Amount in a waiting queue: 120

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 591 added to a waiting queue
Amount in a waiting queue: 121

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 123 added to a waiting queue
Amount in a waiting queue: 122

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 413 added to a waiting queue
Amount in a waiting queue: 123

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 555 added to a waiting queue
Amount in a waiting queue: 124

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 267 added to a waiting queue
Amount in a waiting queue: 125

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 393 added to a waiting queue
Amount in a waiting queue: 126

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 223 added to a waiting queue
Amount in a waiting queue: 127

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 558 added to a waiting queue
Amount in a waiting queue: 128

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 68 added to a waiting queue
Amount in a waiting queue: 129

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 501 added to a waiting queue
Amount in a waiting queue: 130

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 583 added to a waiting queue
Amount in a waiting queue: 131

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 340 added to a waiting queue
Amount in a waiting queue: 132

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 456 added to a waiting queue
Amount in a waiting queue: 133

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 443 added to a waiting queue
Amount in a waiting queue: 134

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 349 added to a waiting queue
Amount in a waiting queue: 135

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 259 added to a waiting queue
Amount in a waiting queue: 136

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 258 added to a waiting queue
Amount in a waiting queue: 137

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 138 added to a waiting queue
Amount in a waiting queue: 138

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 357 added to a waiting queue
Amount in a waiting queue: 139

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 449 added to a waiting queue
Amount in a waiting queue: 140

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 274 added to a waiting queue
Amount in a waiting queue: 141

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 21 added to a waiting queue
Amount in a waiting queue: 142

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 598 added to a waiting queue
Amount in a waiting queue: 143

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 58 added to a waiting queue
Amount in a waiting queue: 144

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 432 added to a waiting queue
Amount in a waiting queue: 145

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 145 added to a waiting queue
Amount in a waiting queue: 146

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 243 added to a waiting queue
Amount in a waiting queue: 147

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 594 added to a waiting queue
Amount in a waiting queue: 148

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 491 added to a waiting queue
Amount in a waiting queue: 149

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 323 added to a waiting queue
Amount in a waiting queue: 150

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 51 added to a waiting queue
Amount in a waiting queue: 151

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 29 added to a waiting queue
Amount in a waiting queue: 152

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 191 added to a waiting queue
Amount in a waiting queue: 153

0.1 Broker: Received queue message from dc id2 sent at 0.1
