Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 155 added to a waiting queue
Amount in a waiting queue: 201

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 90 added to a waiting queue
Amount in a waiting queue: 202

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 539 added to a waiting queue
Amount in a waiting queue: 203

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 563 added to a waiting queue
Amount in a waiting queue: 204

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 225 added to a waiting queue
Amount in a waiting queue: 205

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 26 added to a waiting queue
Amount in a waiting queue: 206

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 53 added to a waiting queue
Amount in a waiting queue: 207

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 17 added to a waiting queue
Amount in a waiting queue: 208

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 63 added to a waiting queue
Amount in a waiting queue: 209

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 395 added to a waiting queue
Amount in a waiting queue: 210

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 509 added to a waiting queue
Amount in a waiting queue: 211

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 30 added to a waiting queue
Amount in a waiting queue: 212

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 351 added to a waiting queue
Amount in a waiting queue: 213

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 482 added to a waiting queue
Amount in a waiting queue: 214

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 58 added to a waiting queue
Amount in a waiting queue: 215

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 396 added to a waiting queue
Amount in a waiting queue: 216

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 554 added to a waiting queue
Amount in a waiting queue: 217

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 361 added to a waiting queue
Amount in a waiting queue: 218

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 366 added to a waiting queue
Amount in a waiting queue: 219

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 207 added to a waiting queue
Amount in a waiting queue: 220

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 251 added to a waiting queue
Amount in a waiting queue: 221

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 523 added to a waiting queue
Amount in a waiting queue: 222

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 135 added to a waiting queue
Amount in a waiting queue: 223

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 9 added to a waiting queue
Amount in a waiting queue: 224

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 336 added to a waiting queue
Amount in a waiting queue: 225

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 570 added to a waiting queue
Amount in a waiting queue: 226

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 382 added to a waiting queue
Amount in a waiting queue: 227

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 73 added to a waiting queue
Amount in a waiting queue: 228

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 443 added to a waiting queue
Amount in a waiting queue: 229

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 122 added to a waiting queue
Amount in a waiting queue: 230

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 579 added to a waiting queue
Amount in a waiting queue: 231

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 348 added to a waiting queue
Amount in a waiting queue: 232

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 108 added to a waiting queue
Amount in a waiting queue: 233

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 47 added to a waiting queue
Amount in a waiting queue: 234

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 148 added to a waiting queue
Amount in a waiting queue: 235

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 469 added to a waiting queue
Amount in a waiting queue: 236

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 195 added to a waiting queue
Amount in a waiting queue: 237

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 593 added to a waiting queue
Amount in a waiting queue: 238

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 143 added to a waiting queue
Amount in a waiting queue: 239

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 344 added to a waiting queue
Amount in a waiting queue: 240

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 98 added to a waiting queue
Amount in a waiting queue: 241

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 445 added to a waiting queue
Amount in a waiting queue: 242

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 459 added to a waiting queue
Amount in a waiting queue: 243

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 22 added to a waiting queue
Amount in a waiting queue: 244

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 341 added to a waiting queue
Amount in a waiting queue: 245

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 565 added to a waiting queue
Amount in a waiting queue: 246

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 185 added to a waiting queue
Amount in a waiting queue: 247

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 339 added to a waiting queue
Amount in a waiting queue: 248

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 407 added to a waiting queue
Amount in a waiting queue: 249

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 96 added to a waiting queue
Amount in a waiting queue: 250

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 499 added to a waiting queue
Amount in a waiting queue: 251

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 248 added to a waiting queue
Amount in a waiting queue: 252

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 258 added to a waiting queue
Amount in a waiting queue: 253

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 79 added to a waiting queue
Amount in a waiting queue: 254

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 310 added to a waiting queue
Amount in a waiting queue: 255

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 495 added to a waiting queue
Amount in a waiting queue: 256

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 291 added to a waiting queue
Amount in a waiting queue: 257

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 389 added to a waiting queue
Amount in a waiting queue: 258

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 45 added to a waiting queue
Amount in a waiting queue: 259

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 427 added to a waiting queue
Amount in a waiting queue: 260

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 19 added to a waiting queue
Amount in a waiting queue: 261

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 406 added to a waiting queue
Amount in a waiting queue: 262

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 301 added to a waiting queue
Amount in a waiting queue: 263

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 86 added to a waiting queue
Amount in a waiting queue: 264

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 3 added to a waiting queue
Amount in a waiting queue: 265

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 446 added to a waiting queue
Amount in a waiting queue: 266

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 540 added to a waiting queue
Amount in a waiting queue: 267

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 128 added to a waiting queue
Amount in a waiting queue: 268

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 245 added to a waiting queue
Amount in a waiting queue: 269

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 304 added to a waiting queue
Amount in a waiting queue: 270

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 295 added to a waiting queue
Amount in a waiting queue: 271

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 525 added to a waiting queue
Amount in a waiting queue: 272

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 230 added to a waiting queue
Amount in a waiting queue: 273

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 113 added to a waiting queue
Amount in a waiting queue: 274

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 36 added to a waiting queue
Amount in a waiting queue: 275

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 315 added to a waiting queue
Amount in a waiting queue: 276

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 561 added to a waiting queue
Amount in a waiting queue: 277

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 110 added to a waiting queue
Amount in a waiting queue: 278

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 270 added to a waiting queue
Amount in a waiting queue: 279

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 129 added to a waiting queue
Amount in a waiting queue: 280

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 241 added to a waiting queue
Amount in a waiting queue: 281

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 313 added to a waiting queue
Amount in a waiting queue: 282

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 474 added to a waiting queue
Amount in a waiting queue: 283

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 290 added to a waiting queue
Amount in a waiting queue: 284

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 470 added to a waiting queue
Amount in a waiting queue: 285

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 320 added to a waiting queue
Amount in a waiting queue: 286

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 381 added to a waiting queue
Amount in a waiting queue: 287

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 210 added to a waiting queue
Amount in a waiting queue: 288

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 197 added to a waiting queue
Amount in a waiting queue: 289

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 448 added to a waiting queue
Amount in a waiting queue: 290

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 553 added to a waiting queue
Amount in a waiting queue: 291

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 566 added to a waiting queue
Amount in a waiting queue: 292

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 99 added to a waiting queue
Amount in a waiting queue: 293

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 367 added to a waiting queue
Amount in a waiting queue: 294

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 215 added to a waiting queue
Amount in a waiting queue: 295

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 324 added to a waiting queue
Amount in a waiting queue: 296

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 311 added to a waiting queue
Amount in a waiting queue: 297

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 131 added to a waiting queue
Amount in a waiting queue: 298

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 174 added to a waiting queue
Amount in a waiting queue: 299

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 123 added to a waiting queue
Amount in a waiting queue: 300

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 101 added to a waiting queue
Amount in a waiting queue: 301

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 497 added to a waiting queue
Amount in a waiting queue: 302

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 352 added to a waiting queue
Amount in a waiting queue: 303

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 373 added to a waiting queue
Amount in a waiting queue: 304

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 64 added to a waiting queue
Amount in a waiting queue: 305

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 581 added to a waiting queue
Amount in a waiting queue: 306

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 6 added to a waiting queue
Amount in a waiting queue: 307

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 500 added to a waiting queue
Amount in a waiting queue: 308

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 203 added to a waiting queue
Amount in a waiting queue: 309

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 111 added to a waiting queue
Amount in a waiting queue: 310

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 188 added to a waiting queue
Amount in a waiting queue: 311

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 481 added to a waiting queue
Amount in a waiting queue: 312

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 54 added to a waiting queue
Amount in a waiting queue: 313

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 181 added to a waiting queue
Amount in a waiting queue: 314

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 312 added to a waiting queue
Amount in a waiting queue: 315

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 423 added to a waiting queue
Amount in a waiting queue: 316

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 16 added to a waiting queue
Amount in a waiting queue: 317

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 141 added to a waiting queue
Amount in a waiting queue: 318

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 294 added to a waiting queue
Amount in a waiting queue: 319

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 410 added to a waiting queue
Amount in a waiting queue: 320

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 170 added to a waiting queue
Amount in a waiting queue: 321

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 10 added to a waiting queue
Amount in a waiting queue: 322

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 253 added to a waiting queue
Amount in a waiting queue: 323

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 363 added to a waiting queue
Amount in a waiting queue: 324

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 359 added to a waiting queue
Amount in a waiting queue: 325

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 479 added to a waiting queue
Amount in a waiting queue: 326

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 353 added to a waiting queue
Amount in a waiting queue: 327

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 29 added to a waiting queue
Amount in a waiting queue: 328

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 85 added to a waiting queue
Amount in a waiting queue: 329

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 132 added to a waiting queue
Amount in a waiting queue: 330

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 524 added to a waiting queue
Amount in a waiting queue: 331

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 27 added to a waiting queue
Amount in a waiting queue: 332

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 472 added to a waiting queue
Amount in a waiting queue: 333

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 412 added to a waiting queue
Amount in a waiting queue: 334

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 138 added to a waiting queue
Amount in a waiting queue: 335

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 549 added to a waiting queue
Amount in a waiting queue: 336

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 552 added to a waiting queue
Amount in a waiting queue: 337

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 476 added to a waiting queue
Amount in a waiting queue: 338

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 362 added to a waiting queue
Amount in a waiting queue: 339

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 447 added to a waiting queue
Amount in a waiting queue: 340

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 343 added to a waiting queue
Amount in a waiting queue: 341

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 349 added to a waiting queue
Amount in a waiting queue: 342

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 425 added to a waiting queue
Amount in a waiting queue: 343

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 167 added to a waiting queue
Amount in a waiting queue: 344

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 308 added to a waiting queue
Amount in a waiting queue: 345

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 303 added to a waiting queue
Amount in a waiting queue: 346

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 594 added to a waiting queue
Amount in a waiting queue: 347

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 25 added to a waiting queue
Amount in a waiting queue: 348

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 480 added to a waiting queue
Amount in a waiting queue: 349

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 402 added to a waiting queue
Amount in a waiting queue: 350

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 569 added to a waiting queue
Amount in a waiting queue: 351

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 462 added to a waiting queue
Amount in a waiting queue: 352

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 83 added to a waiting queue
Amount in a waiting queue: 353

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 439 added to a waiting queue
Amount in a waiting queue: 354

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 335 added to a waiting queue
Amount in a waiting queue: 355

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 585 added to a waiting queue
Amount in a waiting queue: 356

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 125 added to a waiting queue
Amount in a waiting queue: 357

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 558 added to a waiting queue
Amount in a waiting queue: 358

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 236 added to a waiting queue
Amount in a waiting queue: 359

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 358 added to a waiting queue
Amount in a waiting queue: 360

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 57 added to a waiting queue
Amount in a waiting queue: 361

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 437 added to a waiting queue
Amount in a waiting queue: 362

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 279 added to a waiting queue
Amount in a waiting queue: 363

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 24 added to a waiting queue
Amount in a waiting queue: 364

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 513 added to a waiting queue
Amount in a waiting queue: 365

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 149 added to a waiting queue
Amount in a waiting queue: 366

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 331 added to a waiting queue
Amount in a waiting queue: 367

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 176 added to a waiting queue
Amount in a waiting queue: 368

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 329 added to a waiting queue
Amount in a waiting queue: 369

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 194 added to a waiting queue
Amount in a waiting queue: 370

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 184 added to a waiting queue
Amount in a waiting queue: 371

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 392 added to a waiting queue
Amount in a waiting queue: 372

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 468 added to a waiting queue
Amount in a waiting queue: 373

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 337 added to a waiting queue
Amount in a waiting queue: 374

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 567 added to a waiting queue
Amount in a waiting queue: 375

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 369 added to a waiting queue
Amount in a waiting queue: 376

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 535 added to a waiting queue
Amount in a waiting queue: 377

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 273 added to a waiting queue
Amount in a waiting queue: 378

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 164 added to a waiting queue
Amount in a waiting queue: 379

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 551 added to a waiting queue
Amount in a waiting queue: 380

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 205 added to a waiting queue
Amount in a waiting queue: 381

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 151 added to a waiting queue
Amount in a waiting queue: 382

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 338 added to a waiting queue
Amount in a waiting queue: 383

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 133 added to a waiting queue
Amount in a waiting queue: 384

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 112 added to a waiting queue
Amount in a waiting queue: 385

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 145 added to a waiting queue
Amount in a waiting queue: 386

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 228 added to a waiting queue
Amount in a waiting queue: 387

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 440 added to a waiting queue
Amount in a waiting queue: 388

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 269 added to a waiting queue
Amount in a waiting queue: 389

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 508 added to a waiting queue
Amount in a waiting queue: 390

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 383 added to a waiting queue
Amount in a waiting queue: 391

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 529 added to a waiting queue
Amount in a waiting queue: 392

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 187 added to a waiting queue
Amount in a waiting queue: 393

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 0 added to a waiting queue
Amount in a waiting queue: 394

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 372 added to a waiting queue
Amount in a waiting queue: 395

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 403 added to a waiting queue
Amount in a waiting queue: 396

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 435 added to a waiting queue
Amount in a waiting queue: 397

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 390 added to a waiting queue
Amount in a waiting queue: 398

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 94 added to a waiting queue
Amount in a waiting queue: 399

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 577 added to a waiting queue
Amount in a waiting queue: 400

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 417 added to a waiting queue
Amount in a waiting queue: 401

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 460 added to a waiting queue
Amount in a waiting queue: 402

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 332 added to a waiting queue
Amount in a waiting queue: 403

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 31 added to a waiting queue
Amount in a waiting queue: 404

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 100 added to a waiting queue
Amount in a waiting queue: 405

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 299 added to a waiting queue
Amount in a waiting queue: 406

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 521 added to a waiting queue
Amount in a waiting queue: 407

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 179 added to a waiting queue
Amount in a waiting queue: 408

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 507 added to a waiting queue
Amount in a waiting queue: 409

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 545 added to a waiting queue
Amount in a waiting queue: 410

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 428 added to a waiting queue
Amount in a waiting queue: 411

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 450 added to a waiting queue
Amount in a waiting queue: 412

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 147 added to a waiting queue
Amount in a waiting queue: 413

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 568 added to a waiting queue
Amount in a waiting queue: 414

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 80 added to a waiting queue
Amount in a waiting queue: 415

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 458 added to a waiting queue
Amount in a waiting queue: 416

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 171 added to a waiting queue
Amount in a waiting queue: 417

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 388 added to a waiting queue
Amount in a waiting queue: 418

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 377 added to a waiting queue
Amount in a waiting queue: 419

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 506 added to a waiting queue
Amount in a waiting queue: 420

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 260 added to a waiting queue
Amount in a waiting queue: 421

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 192 added to a waiting queue
Amount in a waiting queue: 422

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 116 added to a waiting queue
Amount in a waiting queue: 423

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 28 added to a waiting queue
Amount in a waiting queue: 424

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 384 added to a waiting queue
Amount in a waiting queue: 425

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 35 added to a waiting queue
Amount in a waiting queue: 426

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 117 added to a waiting queue
Amount in a waiting queue: 427

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 493 added to a waiting queue
Amount in a waiting queue: 428

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 502 added to a waiting queue
Amount in a waiting queue: 429

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 69 added to a waiting queue
Amount in a waiting queue: 430

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 526 added to a waiting queue
Amount in a waiting queue: 431

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 191 added to a waiting queue
Amount in a waiting queue: 432

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 464 added to a waiting queue
Amount in a waiting queue: 433

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 60 added to a waiting queue
Amount in a waiting queue: 434

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 510 added to a waiting queue
Amount in a waiting queue: 435

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 154 added to a waiting queue
Amount in a waiting queue: 436

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 202 added to a waiting queue
Amount in a waiting queue: 437

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 293 added to a waiting queue
Amount in a waiting queue: 438

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 74 added to a waiting queue
Amount in a waiting queue: 439

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 130 added to a waiting queue
